MsgSize,Run,KeyGen,Enc,Dec,CiphertextSize,Status
32,24,0.05303489975631237,0.19286829978227615,0.09942789981141686,194,OK
32,25,0.052714799996465445,0.19990989984944463,0.10213720006868243,194,OK
32,26,0.049688400235027075,0.20629499992355704,0.1089155999943614,194,OK
32,27,0.050941800232976675,0.22253450006246567,0.10777539992704988,194,OK
32,28,0.0533826001919806,0.20219769980758429,0.10813389997929335,194,OK
32,29,0.049433299805969,0.2006822000257671,0.10559220006689429,194,OK
32,30,0.05112499976530671,0.21213140012696385,0.09391309972852468,194,OK
32,31,0.047577000223100185,0.19980449974536896,0.11873789969831705,194,OK
32,32,0.04441390000283718,0.22068100003525615,0.12224629987031221,194,OK
32,33,0.04636029992252588,0.21539520006626844,0.10356089984998107,194,OK
32,34,0.059608499985188246,0.20612950017675757,0.11175579996779561,194,OK
32,35,0.0490039000287652,0.2104258001782,0.09939490025863051,194,OK
32,36,0.04893749998882413,0.20479549979791045,0.11886080028489232,194,OK
32,37,0.05099020013585687,0.20464850030839443,0.10905309999361634,194,OK
32,38,0.05116040026769042,0.19744510017335415,0.10399009985849261,194,OK
32,39,0.048645599745213985,0.20826599979773164,0.11466269986703992,194,OK
32,40,0.061206200160086155,0.21185020031407475,0.1070105996914208,194,OK
32,41,0.0487675997428596,0.1930783004499972,0.098947299644351,194,OK
32,42,0.055548399686813354,0.21041159983724356,0.1081145997159183,194,OK
32,43,0.04832280008122325,0.2259634998627007,0.11427689995616674,194,OK
32,44,0.05217800009995699,0.21300310036167502,0.10995330009609461,194,OK
32,45,0.04926250036805868,0.2180562997236848,0.1108218003064394,194,OK
32,46,0.0583127997815609,0.2663695001974702,0.11969650024548173,194,OK
32,47,0.05423929961398244,0.2173780999146402,0.09408089984208345,194,OK
32,48,0.05565449967980385,0.22329120012000203,0.10989730013534427,194,OK
32,49,0.05688160005956888,0.19462860003113747,0.10289920028299093,194,OK
32,50,0.05944469990208745,0.22781170019879937,0.1131905997171998,194,OK
64,1,0.05297060031443834,0.3477286999113858,0.1538902004249394,291,OK
64,2,0.06498489994555712,0.3402701001614332,0.16197079978883266,291,OK
64,3,0.05587779963389039,0.3387493002228439,0.16058319993317127,291,OK
64,4,0.052001400385051966,0.3167612999677658,0.17987849982455373,291,OK
64,5,0.057422200217843056,0.336625300347805,0.18398009985685349,291,OK
64,6,0.049890299793332815,0.31366280000656843,0.16871389979496598,291,OK
64,7,0.05781610030680895,0.32235929975286126,0.16326230019330978,291,OK
64,8,0.05291939992457628,0.3208443997427821,0.17313590040430427,291,OK
64,9,0.056368499994277954,0.31464349990710616,0.16728470008820295,291,OK
64,10,0.049437399953603745,0.3211972997523844,0.164215000346303,291,OK
64,11,0.05135249998420477,0.33124969992786646,0.15505559975281358,291,OK
64,12,0.056304499972611666,0.30623310012742877,0.1457446003332734,291,OK
64,13,0.0487851002253592,0.29581139981746674,0.1501561002805829,291,OK
64,14,0.04957549972459674,0.31181100010871887,0.15359439980238676,291,OK
64,15,0.050112999975681305,0.30700930021703243,0.15770780015736818,291,OK
64,16,0.04747069999575615,0.3048505997285247,0.16207090020179749,291,OK
64,17,0.05061509972438216,0.30002319999039173,0.15048660011962056,291,OK
64,18,0.05219270009547472,0.2861548000946641,0.15453570010140538,291,OK
64,19,0.05386429978534579,0.3032243000343442,0.16040669986978173,291,OK
64,20,0.04869480011984706,0.3058691001497209,0.1409708997234702,291,OK
64,21,0.048734099604189396,0.307400300167501,0.15942739974707365,291,OK
64,22,0.04966040002182126,0.32802450004965067,0.1754410001449287,291,OK
64,23,0.05727769993245602,0.3398100002668798,0.1555296997539699,291,OK
64,24,0.056634100154042244,0.3157875002361834,0.1540899001993239,291,OK
64,25,0.05337719991803169,0.3194103999994695,0.14979809988290071,291,OK
64,26,0.053973699919879436,0.36579900002107024,0.1482581002637744,291,OK
64,27,0.0547842001542449,0.32731720013543963,0.15493590012192726,291,OK
64,28,0.055394299793988466,0.2965239002369344,0.16398459998890758,291,OK
64,29,0.04984570015221834,0.31237539974972606,0.16555589996278286,291,OK
64,30,0.0480706999078393,0.32974680000916123,0.14880189998075366,291,OK
64,31,0.04790030000731349,0.2991599999368191,0.15722010005265474,291,OK
64,32,0.0438159997574985,0.32045700028538704,0.17395999981090426,291,OK
64,33,0.05024319980293512,0.30833290005102754,0.17259109998121858,291,OK
64,34,0.05333789996802807,0.2958716996945441,0.1766090001910925,291,OK
64,35,0.060486000031232834,0.3133763996884227,0.15375669999048114,291,OK
64,36,0.04860719991847873,0.29691069992259145,0.1528060999698937,291,OK
64,37,0.05466850008815527,0.3395552998408675,0.149135900195688,291,OK
64,38,0.06512279994785786,0.32898700004443526,0.15204609977081418,291,OK
64,39,0.05039460025727749,0.303059299942106,0.1581188002601266,291,OK
64,40,0.05713919969275594,0.33133899979293346,0.1607367000542581,291,OK
64,41,0.054249399807304144,0.29795420030131936,0.1620529000647366,291,OK
64,42,0.04931110003963113,0.3083454999141395,0.1632244000211358,291,OK
64,43,0.05264070024713874,0.31757820025086403,0.18357829982414842,291,OK
64,44,0.052872899919748306,0.3101956001482904,0.16276430012658238,291,OK
64,45,0.05148709984496236,0.2958602998405695,0.13965029967948794,291,OK
64,46,0.05240820022299886,0.3071062001399696,0.16035080002620816,291,OK
64,47,0.04998240014538169,0.28975029988214374,0.1540903002023697,291,OK
64,48,0.057132100220769644,0.30952890031039715,0.1495325998403132,291,OK
64,49,0.04987380001693964,0.3030184996314347,0.16978049976751208,291,OK
64,50,0.056383199989795685,0.3159412001259625,0.1514844996854663,291,OK
128,1,0.047396200243383646,0.5286528998985887,0.26801969995722175,485,OK
128,2,0.055992800276726484,0.5384491998702288,0.2704045996069908,485,OK
128,3,0.05312070017680526,0.5462974002584815,0.2707228995859623,485,OK
